"Apple'ın dünya üzerindeki en leş reklam kampanyasını turkcell yapmış sanırım ya. Çıktığında kanal degistiriyorum","olumsuz"
"Turkcell reklamı cok malca yaa :D herdakka heryerde \oooo okan bey\"" dıyolar baslatma lan okay beyıne sımdı :D""","olumsuz"
"Turkcell'in son reklamındaki mesajı gerçekten çok çirkin buldum. Reklam yapacağız diye bu kadar küçülmenin gereği yok diye düşünüyorum.","olumsuz"
"Turkcell internet hızın berbat. Yalandan reklam yapıyorsun ama bi profil açmak için 3 dakika bekletiyorsun. Rezilsin","olumsuz"
"Gerizekalı Turkcell'den beklenildiği gibi geri sarmalı reklamı bile yapamamışlar. Reklama göre kadın önce seviniyor sonra haberi alıyor","olumsuz"
"Bir millet nasıl soyulur emeği geçen @TurkcellHizmet Teşekkürler turkcell hizmet tam hizmet yuvarlama farkı :) http://t.co/VoPCOwAtnl","olumsuz"
"turkcell 3g yolda gerçekten çok iyi çeker :))) 56k modem tadında.. http://t.co/wLwlILjcqu","olumsuz"
"Turkcell o kadar BÜYÜK firma ki 1TL için müşterisini Vodafone'a kaptırıyor.:) Yarın kurtuluyorum.","olumsuz"
"@superonlinetr Turkcell varsa boşa heveslenmeyin :) mutlaka sizden bir şeyler alacaktır.","olumsuz"
"Vodofone telefonum la metro da tweet atıyorum bolu tünelinde de atmıstım ama sizin turkcell iniz çekmiyor :D :D","olumsuz"
"Turkcell stajım yüzünden hala milletten fatura şikeyetleri dinliyorum arkadaş. Allah'tan TTNET'te falan yapmamışım :D","olumsuz"
"Konum itibariyle 24 saatin 1 dakikası edge hızıyla bağlanabiliyorum. Turkcell 'in 4 çeker yalanları bir kez daha duyuruyorum :)
Bolu/Abant","olumsuz"
"Turkcell çok pahallı...","olumsuz"
"Rüyamda Pakistan'daydım. Telefonumun Roming kaydını yapmamışım giderken. Turkcell dönüşte müthiş bir fatura çıkardı. Rüyamda bile sömürdü...","olumsuz"
"Türkcell youtubeyi mi kıraladı ya ne açsam onların reklamı çıkıyor ve aşırı itici geliyor bunu farkedemedi mi turkcell???????????????????","olumsuz"
"Turkcell neden Amerika'ya sallıyor tüm reklamlarda :) oradaki çekim gücünün yarısı yokken hemde...","olumsuz"
"Yeni Genç Turkcell reklamı ne kadar saçma lan. Kızın telefonundan kendini çaldırmak filan. En saçma reklamlar arasında top 5.","olumsuz"
"Ne saçma Turkcell reklamı :P :D","olumsuz"
"Turkcell bu kadar leş bir firmayken bu denli tutması hakatten sinir bozucu :)","olumsuz"
"Bu bakırköyde turkcell neden çekmiyo lan","olumsuz"
"Turkcell..Allah senin c.versin diyorum başka da bişey demiyorum.Dolandırıcısınz.Internetiniz dahi çekmeyo.","olumsuz"
"Turkcell in kazıklama gücü, çekim gücünden daha yüksek.","olumsuz"
"ZALIM TURKCELL internetsiz bıraktın beni, benim gibi müşteriye yapılır mı bu :( Daha bir ay var :(","olumsuz"
"Gelen gideni artırmış. Özür dilerim @Avea :( Turkcell'e kandık.. @Turkcell","olumsuz"
"ulan turkcell ocağımı söndürdün :(","olumsuz"
"Tüm uygulamaları sorunlu Turkcell Müzik servisini kullanmaktansa Vodafone ile Spotify Premium çok daha mantıklı bir seçenek haline geldi.","olumsuz"
"İnternetin batsın turkcell","olumsuz"
"Son günlerde Turkcell 4G satmak için 3Gnin hızını mı düşürdü bana mı öyle geliyor? Tam Turkcelle uyacak bi kurnazlık bu. Şaşırmam doğrusu!!","olumsuz"
"Turkcell sana beddua etmekten bıkmadım..","olumsuz"
"Turkcell'in kürt çocuklarla yaptığı reklam çok itici.","olumsuz"
"Turkcell'in son reklamı berbat çocuklar,yapmacıklı şive herşey zorlama çok kötü bööö.Ne bu şimdi???","olumsuz"
"Turkcell ne belaymış ya ocağıma incir ağacı dikti terk ediyorum haketti artık","olumsuz"
"Turkcell pişmanlıktır","olumsuz"
"Satmayan havuz gazetelerinde gordugum sayfa sayfa Turkcell reklamlarindan biktim. 10 yillik abonelikten ciktim. Bir rahatlik...","olumsuz"
"Hey gidi Turkcell, artık Istanbul'un göbeğinde bile çoğu zaman çekmiyor. Hele 3G internet ya hiç yok, ya kaplumbağa hızında.","olumsuz"
"Turkcell internetten müşteri servisinde çalışan elemanları özelliklemi seçiyorlar. akıl karıştırın bişi anlamasın müşteri diye :S","olumsuz"
"Allah belanı turkcell sömürdün beni bi paket için","olumsuz"
"Bu internet neden böyle yavaş turkcell cevap ver","olumsuz"
"Hayatımda senden daha saçma, burnu havada, kendini bilmez bir şirket daha görmedim Turkcell  ,müşteri memnuniyeti... http://t.co/f5wWR57MAz","olumsuz"
"Turkcell benim adıma asla göndermediğim yurtdışı mesajların ücretini tahsil ediyor.Bu durumu her platformda dile getireceğim.Kazıklanmak bu","olumsuz"
"YAnlislikla 328 kb internet kullandik diye 4 tl alinir mi vicdansiz turkcell","olumsuz"
"Turkcell in şu askercell reklamı ne mal lan","olumsuz"
"Turkcell kadar kazık bi hat yok vallahaa","olumsuz"
"Tsk da tel serbest oldu Turkcell rahat durur mu bir de askere geçirelim diye askercell çıkarmış :)","olumsuz"
"Milyonlarca Fenerbahçe taraftarı Turkcell kullanıyor unutmayın. Daha bi özür bile dilemediniz Yazıklar olsun!! @Kaan_Terzioglu","olumsuz"
"Küfürlü reklamı ile Fenerbahçe'ye hakaret eden Turkcell'i kınıyoruz.","olumsuz"
"Burdan Turkcell e de sesleniyorum . Yolladığınız faturayı ev halkı görünce beni TOKİ Den taksitli ev almış zannedecek zalımlar.","olumsuz"
"internet paketine 35 tl ödeyince moralim kırılıyo dk sms bile yok Allahın belası turkcell","olumsuz"
"Turkcell reklamında damlataş mağarasında telefonlar çekiyor dediniz ama çekmiyormuş","olumsuz"
"Ev kirasından daha yüksek telefon faturası için teşekkürler Turkcell @TurkcellHizmet","olumsuz"
"Bir gün de şu Turkcell'in sisteminde sorun olmasın be kardeşim yeter ya","olumsuz"
"turkcell hat almayın kesinlikle devlet ve yöneticileri bir olup halka her yönden kazık atıyorlar","olumsuz"
"Hadi wifi gitti elektrik yok tamam da Turkcell'den niye twittera girme sıkıntısı yaşıyoruz","olumsuz"
"Şarj % 16 

Wifi - Full 
Şebeke - ÇEKMİYOR (Turkcell)","olumsuz"
"Bu turkcell sürekli bana geçirmeye çalışıyor ama hayırlısı olsun.","olumsuz"
"Turkcell İletişim Merkezi görevlileri tarifelerle ilgili insanlara yanlış bilgi veriyor normal tarife farklı bilgi verdikleri farklı ..","olumsuz"
"Arkadaş 11 gündür rutin olarak 45 dk turkcell superonline'la tartışıyorum hala çözüm yok taş olsa çatlardı duvar olsa konuşurdu be","olumsuz"
"Turkcell artık doğu bögesini kullanarak reklam yapmasın kusucam.","olumsuz"
"Turkcell tarifeleri çok pahalı","olumsuz"
"Hayatımda turkcell ramazan reklamı kadar samimiyetsiz bir şey görmedim","olumsuz"
"Turkcell ramazan reklamını, ben 50tl ye hallederdim. Bu rezalet reklamı insanlara insanlara izletmeye hiç gerek yoktu @Turkcell","olumsuz"
"Turkcellde sorunmu var ? Hat çekmiyor @Turkcell","olumsuz"
"Ne saçma bi reklam bu turkcell akıllı depo","olumsuz"
"Ilk İşim Turkcell İ bırakmak olacak!!!
Batın Geberin!!!!","olumsuz"
"Turkcell kadar kazığını da görmedim.","olumsuz"
"Birazdan gidip Turkcell baz istasyonu bulup tekmeleyeceğim bu internetin yavaşlığı nedir","olumsuz"
"Ülke iyice cıvıttı.18 saattir 3G yok Turkcell'in.","olumsuz"
"bugün de turkcell superonline'a bol bol sövdük çok şükür","olumsuz"
"Dinlediğim şarkı bitti hala paylaşamadım Turkcell beni delirtiyor","olumsuz"
"Turkcell kullanan herkeste mi var internet bağlantı sorunu ❓❓❓","olumsuz"
"@Turkcell kısacası insanları kandıran ve dolandıran bir firma olarak turkcell güvenimi tamamen kaybetmiştir","olumsuz"
"Turkcell'den gelen fatura bilgileri beni hep korkuturdu ama bu son gelen kabus kabus","olumsuz"
"Bu turkcelle baslicam simdi he paranla rezil oluyosun arayin lan beni @Turkcell @TurkcellHizmet","olumsuz"
"#Turkcell çöktü, erişim Türkiye genelinde koptu. Peki Turkcell'de neler oluyor? http://t.co/YzkEQnpSNN http://t.co/Jrxv81qGdm","olumsuz"
"Turkcell 18 dk beni bekletip telefonuma cevap vermiyorsunuz bir de ucreti bana hediye ediyorsunuz. ??? @Turkcell","olumsuz"
"Reklamındaki bütün telefonların eski model olması bile Turkcell kazıkçılığının kanıtı. Öyle, fatura ödüyorlar ki yeni telefon alamıyorlar…","olumsuz"
"2 haftadır Mecidiyeköy'ün göbeğinde görüşme sırasında hatlarınız kesiliyor.Turkcell'in çekim gücü sanırım değil mi? @Turkcell","olumsuz"
"Hani turkcell in interneti cok iyidi gercekten gorduk video kesik kesik","olumsuz"
"Turkcell Superonline yine interneti kesti. Haram olsun aldığınız paralar.","olumsuz"
"Elektrikler gitti Turkcell'in internetini kullanayım dedim. İnanılmaz yavaş. 0.5 saniyede açılıyor.","olumsuz"
"Alt tarafı facebook ve twitter kullandık 12 MB internet gitti verdiğim para haram olsun Turkcell","olumsuz"
"Turkcell Akıllı Depo uygulaması, iOS 8.4.1'de sürekli kendiliğinden kapanıyor. Kullanamıyorum.","olumsuz"
"Emek hırsızı Turkcell","olumsuz"
"Boğaziçi Köprüsü'nün yarısında, (Anadolu yakası kısmında) Turkcell'in ne şebekesi ne de 3G'si çekiyor.Her gün test ediyorum. :) Kesin bilgi!","olumsuz"
"İnterneti yavaslatiyorlar. Ttnet ve Turkcell 3g de haberleri takip etmekte zorlanıyorum.","olumsuz"
"Dayanamadim ve turkcell akilli depoyu sildim","olumsuz"
"Turkcell diyorsunuzda kendisi ömrümü yedi hiç uygun tarife yok :(","olumsuz"
"Avea turkcell hepsine de sövüyorum kaç gündür internetsiz dolaştırıyorlar","olumsuz"
"An itibariyle 18 yıllık Turkcell maceramıza da son verdik. Hadi hayırlısı. #vodafone","olumsuz"
"Turkcell iletişim merkezinde neden Superonline faturası ödenmez? Biri açıklayabilir mi?","olumsuz"
"3G yi açınca telefonun çekmemesi nedir valla kavga edicez turkcell","olumsuz"
"Super online da geberticem turkcell i de böyle internet mi olur","olumsuz"
"Turkcell İletişim Merkezlerinde ne iş yaptığından bir haber insanları çalıştırmak zorunda mısınız?","olumsuz"
"Tek fatura net kazık fiyat avantajı turkcell","olumsuz"
"Benim yaşadığım hiç bir evde turkcell çekmiyor böyle bir hayat işte","olumsuz"
"erkek CocuklarIna tecavUzUn sponsoru turkcell, tUm sapIklara baSarIlar diler. #turcellturkiyedir","olumsuz"
"turkcell en iyi Cekim gUcU falan yalan, benim odamda 1- 2 Cekiyordu; vodafone en az 3 Cekiyor. ayrIca trclle aynI paket 70 yerine 22tl.","olumsuz"
"turkcell fibernetin hizini duyup,aldanip evine baglatip,sonra mahallesinde fiber altyapIsInIn olmadIGInI OGrenen genC gibi bir gece","olumsuz"
"turkcell aboneleri dikkat edin tucell mUSterilerini kaz yolar gibi yoluyor bizi maGdur ettiler kendileri turkcell aboneleri dikkat edin","olumsuz"
"4.5g ye geCtim, hiCbir fark gOremedim. Cok kIrIldIm turkcell.","olumsuz"
"turkcell son zamanlarIndaki internet performansIndan dolayI yerlerde!","olumsuz"
"turkcell yine faturada koydu 169 tl","olumsuz"
"turkcell beni acil ara ama ulaSamayabilirsin CUnkU Cekmiyor","olumsuz"
"4.48 vergi aldi turkcell suan hic iyi degilim..","olumsuz"
"turkcell bana astronomik bir fatura gOndermiS. yurtdISInda internete yUklenmiScesine. o paraya insanlar 1 sene konuSuyor n'aptIn turkcell?","olumsuz"
"bir devlet kurulusu olan turkcell ve dolandIrIcIlarI","olumsuz"
"turkcell canI sIkIldIkCa vergi alIyo benden","olumsuz"
"lanet olsun turkcell gibi bi operatOre gUya 4 CekiyormuS bende beS Cubuk var hala servis yok yazIsI duruyo","olumsuz"
"#turkcellturkiyedir deGildir efenim, olmamalIdIr da.. turkcell ensar'dIr, ensar ise hem katil, hem sapIklarIn kurumudur. tUrkiye deGildir.","olumsuz"
"turkcell, milli sapIk vakfimIz olan ensar vakfInIn sponsoru olduGu iCin bizim iCin bitmiStir #turkcellturkiyedir","olumsuz"
"#turkcellturkiyedir Cocuk tecavUzcUlerinin sponsoru turkcell hala sponsorluGunu iptal etmedi","olumsuz"
"#turkcellturkiyedir o lanet vakIftan elini Cekmeyen turkcell mi tUrkiyedir?","olumsuz"
"#turkcellturkiyedir sapik tecavUzcU yuvasi ve zemini hazirlayan ensar 'a destege devam eden duyarsiz cikarci turkcell e kalmadi tUrkiyem","olumsuz"
"Cocuk istismarcIsI ensar vakfI'na destek veren turkcell hatlarInIzI iptal edin..kapattIrIn!!!!! #turkcellturkiyedir","olumsuz"
"#turkcellturkiyedir turkcell ensar vakfI sponsorudur,ensar vakfI Cocuk istismarIna gOz yummuStur,turkcell Cocuk istismarcIlarInI destekliyor","olumsuz"
"turkcell tUrkiye deGil tacizci sponsorudur,bu bOyle biline #turkcellturkiyedir","olumsuz"
"erkek Cocuklara tecavUz eden ensar vakfInI destekleyen turkcell'deki platinum hattImI vodafon'a taSImayI dUSUnUyorum. @turkcell @vodafonetr","olumsuz"
"hangi turkcell? hileyle,gaspla el konulan yOnetim kuruluna akp'lilerin atandIGI turkcell..#turkcellturkiyedir","olumsuz"
"yok canIm, sen artIk ensar vakfI'nIn turkcell'isin, hatlarImIzI iptal ettik, sapIklar abonen olsun, mutlu olun #turkcellturkiyedir","olumsuz"
"bastakilerin yalakasi ve tecavuzculerin sponsoru #turkcellturkiyedir bye turkcell","olumsuz"
"#turkcellturkiyedir falan hikaye, turkcell akp taSeronudur. turkcell tecavUzcU ensarIn destekcisidir.","olumsuz"
"#turkcellturkiyedir bundan sonra turkcell coSkun ' dur turkcell nuri alCo 'du","olumsuz"
"turkcell kazik +sacmaliktir tez zamanda numara tasiyacam|47 #turkcellturkiyedir","olumsuz"
"Iki sene Once 200 tl fatura girince hattI iptal ettirmem bir oldu turkcell kadar soyguncu bir tarife yok! uyarIda yok! #turkcellturkiyedir","olumsuz"
"tUrk milletini sOmUrUp nerelere yardIm ettiGi belli olan kurumdur turkcell #turkcellturkiyedir","olumsuz"
"#turkcellturkiyedir en bUyUk kazIGI turkcell atIyor haberiniz yok","olumsuz"
"#turkcellturkiyedir hadde lan turkcell'deki tek turk adIndaki heceden ibaret !! faturayI Odemede gOr tUrk tUrke napIyoo ..","olumsuz"
"#turkcellturkiyedir vodafoneluyum turkcell kazIk geliyo biraz.","olumsuz"
"turkcell ,ensar vakfi sponsoru,ensar vakfi cocuk tacizcisi,turkcell tacizci destekcisi..denklem basit..konu kapanmIstIr #turkcellturkiyedir","olumsuz"
"turkcell piSmanlIktIr!","olumsuz"
"tUrk telekom, avea, turkcell. ne kadar yordu reklamlarInIz yahu. operatOrden soGuduk, durun artIk.","olumsuz"
"#turkcellturkiyedir turkcell mezarInI kazdI er yada geC bitecek iSi.","olumsuz"
"turkcell tecavUzcU ensar vakfinin sponsorudur.haa bu hafta baSka operatOre geciyorum bende. turkcell bitmistir artik. #turkcellturkiyedir","olumsuz"
"#turkcellturkiyedir turkcell sapIkcell oldu.tecavUzcUlerin sponsorluGuna devam eden ahlaksIz bir operatOrdUr @turkcell","olumsuz"
"turkcell surekli abonelerini kaziklayan bir operatordur. vakit varken vodafone'a gecin #turkcellturkiyedir","olumsuz"
"#turkcellturkiyedir turkcell pedofolidir,tacizci dostu,tecavUzcU sponsorudur kIsaca amIn gOtUn bUllUGUdUr.pkk&ISid olun turkcelli olmayIn","olumsuz"
"hayIr @turkcell tUrkiye deGildir, turkcell tecavUzcUdUr, dolandIrIcIdIr, yalakadIr, turkcell iktidarsIz iktidardIr!","olumsuz"
"bana operatOrUnU sOyle sana kim olduGunu sOyliyeyim.OrneGin tecavUzcUysen, kesinlikle turkcell kullanIyorsundur. #turkcellturkiyedir","olumsuz"
"ulasamadiginiz ne kadar tecavuzcu varsa turkcell le baglanin hayata #turkcellturkiyedir","olumsuz"
"hayatIm boyunca turkcell maGazasIna bile girmeyeceGim; hele de yanImda bir Cocukla, asla!!! #turkcellturkiyedir","olumsuz"
"@iekurtulus eyvah eyvaahh tum tUrkiye'yi hedef almIS ensarci turkcell","olumsuz"
"#turkcellturkiyedir turkcell en pahalI operatOr","olumsuz"
"turkcell Su saatten sonra ensar sponsorluGunu bIraksa ne olur? bu pisliklere para kazandIrmayIn artIk. bugUn ensar yarIn baSka akp vakfI.","olumsuz"
"#dokunma turkcell kullanma Cocuk tacizlerine ortak olma !!!","olumsuz"
"lan turkcell allah belani versin. evin ocaGIn yansIn. 3. keredir musteri hizmetlerini arIyorum hala bi sey degismedi! |02","olumsuz"
"turkcell'in 4.5g'de hIzlI internet sunacaGI koca bir yalan! son 1 yIldIr interneti o kadar kOtU ki, 4.5g'ye geCtiklerinde aslInda 3g olacak","olumsuz"
"COzUm deGil sorun odaklI gsm Sirketi turkcell den ayrIlIp COzUm odaklI Sirket politikasIna sahip vodafone a geCmeme son 4 gUn kaldI.","olumsuz"
"#CanakkaleyeyazIyorum turkcell sen yeniden yazilan tarihi agzina alma hadi sen tecavuzcu ensara yallah...","olumsuz"
"ttnet'ten kurtulalI 1 yIl, turkcell'den kurtulalI 1 gUn oldu.2 firmanInda allah belasInI versin.","olumsuz"
"yaptIGIm en gUzel Seylerden biri turkcell le hiCbir baGlantImIn kalmamasI en azIndan o Cocuklara yapIlan tecavUzlere ortak olmIycam","olumsuz"
"turkcell hattan twitter'a vpn siz baGlanmIyor. vodafone'da problem gOrUnmUyor. yazIklar olsun @turkcell","olumsuz"
"ankara'da Sebekeler kitlenmiS durumda Ozelikle turkcell sInIfta kaldIn. bu nasIl bi alt yapI on dakikadIr kimseye ulaSamIyorum.","olumsuz"
"ensar vakfI'ndaki rezaleti @turkcell Uzerinden tartISmaya gerek yok. zira akp turkcell e COkeli yIllar oluyor.","olumsuz"
"benim kavgalI olduGum kurumlar listesi var, turkcell ve garanti baSInda listenin ondan hiC SaSIrmIyorum artIk","olumsuz"
"@ahturgut iCinden turkcell geCen ne varsa mesafeliyim abi. allah seni de kurtarsIn inSallah |00","olumsuz"
"bu turkcell in allah cezasInI versin yav |02 netin aGIrlIGIndan 62837241 saat sayfayI yenileyemiyorum |02 |02","olumsuz"
"turkcell 3d data yukleme ... dolandIrIcIlIgI nedir ??? kredi kartImdan cekmiSler bilgim dISI @turkcellhizmet @turkcell #turkcell","olumsuz"
"vodafone'a musteri kazandirmak icin calisan turkcell... oldu olacak vodafone'un reklam bUtCesini de ustlenin... #turkcellpismanliktir","olumsuz"
"hayIr baba tabi ki de hattImI 4,5 g yapmIycam vodafonelu olucam CUnkU hayIr istemiyorum boSuna uGraSma turkcell kazIklIyor bizi |13","olumsuz"
"allah turkcell 'i benden alsIn Serefsiz turkcell","olumsuz"
"turkcell aboneliGimizi tekrar gOzden geCirmek lazIm. mUSteri memnuniyetine verilen Onem sIfIr...","olumsuz"
"turkcell ISIk hIzInda fiberinternet hizmetleri... berbatsInIz. aldIGInIz parayI hak etmiyorsunuz. interneti yavaSlatIp, kesiyorsunuz.","olumsuz"
"siz siz olun sakIn turkcell superonline kullanmayIn. kendimi dolandIrIlmIS gibi hissediyorum.","olumsuz"
"Serefsiz turkcell internetleri yavaSlatmadIysa adam deGilim. 4.5 g'ye geCmezsek neler yapacaklarInI gOsteriyorlar","olumsuz"
"turkcell mUSteri hizmetleri 20dk beklettiniz telefon kendiliginden kapandI bu mu sizin hizmetiniz? |14 |14 |02birazdan birazdan derken..","olumsuz"
"zaten hattImda -7 lira var.vicdansIz turkcell msj atIyo bi de bilmem ne vergisinden 60kurus kestik.lira yUkleyince 98kurus daha kescez diye |13","olumsuz"
"ulan dizinin son 10 dk sI kalmIS internet gitti 35 dk oldu gelmiyo Sarafsiz turkcell","olumsuz"
"lg telefon kullanmayin eninde sonunda elinizde kalir. turkcell kullanmayin daha iyi kaliteye az paraya #vodafone var #tecrUbekonusuyor","olumsuz"
"turkcell bizimle kafa buluyor reklamda sOylUyor sOylUyor en son Saka Saka diyo ya bi kalk git hele |13 |13 |13","olumsuz"
"turkcell@superonlinetr turkcell superonline abonesiyim. Cok piSmanIm ama taahhUt nedeniyle kurtulamIyorum.","olumsuz"
"turkcell@superonlinetr cumhurbaSkanIna Cok rahat ulaSIrsInIz ama tUrkcell superonline yOneticilerine asla ulaSamazsInIz.","olumsuz"
"oha ya yIl olmuS 2016 hala turkcell'in CekmediGi yerler var |13 |13","olumsuz"
"internetsiz kaldIm sInIrsIzdan , sInIrlIya geCince lanet olsun turkcell sInIrsIzI kaldIrdIn ya lanet pislikler","olumsuz"
"turkcell'e internetten sIkIntImI ilettim 10 iS gUnUne kadar cevap veririz diyor tam 14 gUn sonra cevap Sahane eskiden bu sUre 24 saatti","olumsuz"
"istanbulun gObeGi cevizlibaG turkcell den internete giremiyorum...","olumsuz"
"hani turkcell metroda da Cekiyodu. anca kazIklayIn milleti","olumsuz"
"turkcell'e numaramI taSIrken, hattI UstUme almayI eski operatOrUmde yapmam gerektiGini neden sOylemiyosnz?bilgisiz elemanlar CalIStIrmayIn.","olumsuz"
"#SimdihaykIrmakistiyorum turkcell kazIksIn","olumsuz"
"ulan turkcell allah seni alsIn lan. tUrkiye'nin gObeGinde, ulu baSkentte telefon Cekmiyo ya allah belanIzI versin","olumsuz"
"@turkcell Sehrin orta yerine konuSmak iCin 2g veremeyen turkcell,istersen 80.5g yi bedava ver,yine tercih etmem sizi","olumsuz"
"turkcell bu ay naptI bilmiyorum ama gUzelim hattIn iCine etti.turkcell turkcell olalI bOyle kalite dUSUSlUGU yaSamamIStIr...","olumsuz"
"@_cananca bende dun aksam hatlarimdan birini tasiyacaktim vala yarin tasirim diye vazgectim turkcell demek kazik cellmis","olumsuz"
"insan bu saatte iki OdenmemiS faturanIz var diye uyandIrIlIr mI lan allahsIz turkcell","olumsuz"
"turkcell bu saatte niye msj sesiyle yatagImdan sICratIp kIsa sUreli bi kalp krizi geCirtip uykumun iCine ediyorsun ki hayIr banada yazIk ya.","olumsuz"
"turkcell ile uGraSmak = Cin iSkencesi","olumsuz"
"abv turkcell ne demek sUrekli paket aSImI yapIyorum","olumsuz"
"geCen yine turkcell mUzik'ten SarkI dinliyorum. pardon dinliyorum demiSim.CalISIyorum tabi aCIlIrsa @turkcellhizmet","olumsuz"
"Cekiyor diye turkcell e geCmiStim kim arasa ulaSamIyor bana ilk fIrsatta deGiStiriyorummmm |02 @turkcellhizmet","olumsuz"
"turkcell sInIrsIz internet paketini kaldIrmIS nasIl milletin parasInI cebinden alalIm diye yeni sInIrsIz paket yapmIS hIzIda 1kb haram olsun","olumsuz"
"18 yIllIk turkcellliyim. birkaC gUn sonra #turkcell hattImI taSIyorum. sebebi ise son iki yIldIr COzUm odaklI deGil sorun odaklI olmasIdIr.","olumsuz"
"suan turkcell'den nefret ediyorum baska hatta gecicem sagolun @turkcell","olumsuz"
"@okarinchristina seni turkcell tuketti beni kredi tuketti :/","olumsuz"
"aralIksIz olarak 18 yIldIr kullandIGIm turkcell hattI yarIn turktelekoma taSIyorum. maymun gOzUnU aCtI..","olumsuz"
"turkcell 4,5 g'ye geCmeye ramak kala 3g'yi neredeyse edge hIzIna dUSUrdU. haftalardIr resmen kaGnI gibi.","olumsuz"
"lanet turkcell","olumsuz"
"Su turkcell'in internet aSIm paketinden nefffret ediyorum sinirlerimi bozuyo ya","olumsuz"
"internet paketim bitti diye lanet turkcell iki kere mesaj gOnderiyo 1 kere gOndermiS canImI yemiS bi daha gOnderip canImI almak istemiS |13","olumsuz"
".@turkcell faturalIdan @turk_telekom faturasIza geCtim. attan inip sUrUneceGim resmen, beni buna mecbur eden turkcelle yazIklar olsun!","olumsuz"
"@aileeany @inspiritea ay turkcell berbat be","olumsuz"
"@nwbaek_ch @aileeany acaba bimcelle mi geCsem turkcell Cok pahalI ayol xksksksms","olumsuz"
"salondan telefon Cekmiyor Coook gUzel aferin turkcell","olumsuz"
"#dOndUmveSunudedim lanet olsn sana turkcell","olumsuz"
"az Once turkcell mUSteri hizmetleriyle Cok acayip bir gOrUSme yaptIm, saGlam verdiGim telefonu bozduklarI gibi hata da kabul etmiyorlar++","olumsuz"
"turkcell kaliteyi dUSUrdU! bu nasIl bi hizmet |09","olumsuz"
"20 gUn Once ozan erzurum'daymIS ve numaralarIm silindiGi iCin benim haberim olmadI inanabiliyor musunuz? abv turkcell.","olumsuz"
"turkcell |40iphone |40OzgUrlUk |41","olumsuz"
"turkcell OdenmemiS faturanIz var mesajInI art arda 4 kere attI niye alacaklI gibi davranIyosun Odicez iSte","olumsuz"
"dUn fatura Odedim. bugUn mesaj geldi. gUncel faturaniz 253 tl diyor. amk turkcell.","olumsuz"
"turkcell gecenin bir yarisi olur olmadik mesajlar atiyor, istemediginiz zaman da trip atiyor.","olumsuz"
"turkcell internet yemiyor , bildiGin CiGnemeden falan yutuyor","olumsuz"
"turkcell canIm daha Cok mUSteri kaybedersin sen CUnkU vodafone verdiGi sOzU yarIsInda deGiStirmiyor. gUnlUk 10 tl diyor ve 10 tl OdUyoruz","olumsuz"
"dolandIrIcI turkcell |44 |44 |44 |44 |44","olumsuz"
"turkcell seninde canIn cehenneme 4gb bitti bi 4 daha aldIm oda can CekiSiyor.","olumsuz"
"bu ttnette aynI turkcell gibi kazIIkCI Cekmiyoo","olumsuz"
"turkcell'in allah belasInI versin babamI bir tUrlU ikna edemedim avea ya geCmesi iCin ulan 32 liralIk paket nasIl 200 lira fatura CIkarIrsIn","olumsuz"
"internetine tUkUreyim turkcell","olumsuz"
"limit puan biriksin diye uGraSIrken limit puanI kaldIran turkcell'e koca bir kInama alkISI","olumsuz"
"whatsapp ile konuSma kalitesi turkcell'den daha iyi olduGuna gOre @turkcell bitmiStir.","olumsuz"
"gerizekali turkcell","olumsuz"
"turkcell akSamdan kalma galiba","olumsuz"
"ulan sabahin korunde uyandiran turkcell senin ta .....","olumsuz"
"turkcell insanlarIn cebinden nasIl para tIrtIklarIm diye dUSUnUyor.......","olumsuz"
"turkcell sesimi duymasa ne olur hIrsIz olarak artIk aklImda","olumsuz"
"turkcell cebimizden resmen hIrsIzlIk yapIyor arkadaSlar, bir tUketici olarak artIk eminim","olumsuz"
"@ttdestek sen neyin kafasInI yaSIyorsun 1 diS bile zoraki Cekim gUcUn varken turkcell ile anlaS sat git iSi bilene bIrak.","olumsuz"
"turkcell tel faturamI OdediGim iCin bana teSekkUr mesajI gOndermiS |00Odemeyince tehdit ediyorsun |04 |05mecbur Odedim |19","olumsuz"
"turkcell boGaz'da Cekmeme kararI almIS olabilir. ama onu kabul etmek durumunda deGilim ve verdiGi karara da uymuyorum ve saygI da duymuyorum","olumsuz"
"turkcell superonline iyi olur dedik aldIk. ama internet Uzerinden bir film seyretmeye kalktIk film=90 dakika,izleme sUresi 150 bu mu hIz?","olumsuz"
"@smhoztrkfc bence sms baSlayInca yollayIn turkcellym turkcell hep yiyiyor kontorleri :)","olumsuz"
"her Sey yapIn..ama evinize turkcell tv alacak kadar bUyUk hata yapmayIn..","olumsuz"
"telefonum CalIndI kasko olduGu halde turkcell elamanlarI laubalI bi Sekilde davranIp,yardImcI olmadIlar #kInIyorum @turkcell","olumsuz"
"sakIn sakIn turkcell @superonlinetr 'a geCmek gibi bir hata yapmayIn. 5 haftadIr sorun giderilmiyor. ilgilenen yok","olumsuz"
"benden telsiz telefon Ucreti diye 5,62 tl kesen o turkcell'in de allah bin belasInI versin. burdan bUtUn beddualar benden ona gitsin.","olumsuz"
"turkcell mUSteri hizmetlerinde bir tane aklI baSInda adam olmayacak mI?","olumsuz"
